<TICKER>,<DTYYYYMMDD>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
WHA19C1901A,20190110,0.24,0.25,0.23,0.23,6744600
WHA23C1906A,20190110,0.00,0.00,0.00,0.00,0
WHA24C1902A,20190110,0.18,0.18,0.18,0.18,40000
WHA24P1908A,20190110,0.55,0.55,0.53,0.54,5900
WHA27C1903A,20190110,0.00,0.00,0.00,0.00,0
WHA27P1905A,20190110,0.40,0.41,0.40,0.41,2790000
WHA28C1903A,20190110,0.13,0.14,0.12,0.12,0
WHA28C1906A,20190110,0.36,0.37,0.35,0.35,12501600
WHAU13C1902A,20190110,0.00,0.00,0.00,0.00,0
WHAU13C1905A,20190110,0.22,0.22,0.22,0.22,0
WHAU19C1902A,20190110,0.00,0.00,0.00,0.00,0
WHAU24C1902A,20190110,0.00,0.00,0.00,0.00,0
WHAU27C1905A,20190110,0.12,0.12,0.12,0.12,0
WORK01C1904A,20190110,0.03,0.03,0.02,0.02,200
WORK01C1904B,20190110,0.01,0.01,0.01,0.01,1000
WORK08C1901A,20190110,0.00,0.00,0.00,0.00,0
WORK11C1903A,20190110,0.00,0.00,0.00,0.00,0
WORK13C1902A,20190110,0.00,0.00,0.00,0.00,0
WORK13C1903A,20190110,0.02,0.02,0.02,0.02,293900
WORK13C1905A,20190110,0.58,0.58,0.55,0.56,467900
WORK19C1902A,20190110,0.00,0.00,0.00,0.00,0
WORK19C1905A,20190110,0.10,0.10,0.10,0.10,0
WORK19C1906A,20190110,0.00,0.00,0.00,0.00,0
WORK24C1903A,20190110,0.00,0.00,0.00,0.00,0
WORK24C1907A,20190110,0.00,0.00,0.00,0.00,0
WORK27C1903A,20190110,0.00,0.00,0.00,0.00,0
WORK28C1904A,20190110,0.00,0.00,0.00,0.00,0
WORK28C1905A,20190110,0.09,0.09,0.09,0.09,400000
1DIV,20190110,10.83,11.11,10.83,11.05,8000
ABFTH,20190110,0.00,0.00,0.00,0.00,1225
BMSCG,20190110,7.73,7.73,7.67,7.67,14100
BMSCITH,20190110,12.07,12.15,12.00,12.08,12
BSET100,20190110,10.15,10.19,10.06,10.13,468700
CHINA,20190110,4.68,4.69,4.68,4.68,4
EBANK,20190110,0.00,0.00,0.00,0.00,5
ECOMM,20190110,0.00,0.00,0.00,0.00,7
EFOOD,20190110,0.00,0.00,0.00,0.00,5
EICT,20190110,4.35,4.35,4.23,4.23,300
ENGY,20190110,0.00,0.00,0.00,0.00,6
ENY,20190110,0.00,0.00,0.00,0.00,6
ESET50,20190110,5.60,5.60,5.52,5.52,1400
GLD,20190110,1.75,1.75,1.74,1.75,206000
TDEX,20190110,10.60,10.64,10.51,10.52,273700
TGOLDETF,20190110,3.84,3.85,3.84,3.84,10100
TH100,20190110,5.00,5.00,5.00,5.00,1000
E1VFVN3001,20190110,19.60,19.70,19.50,19.70,215033
